budget,original_language,popularity,revenue,runtime,vote_average,vote_count,director,critique_success
40000000,en,14.818718,12206028,101,5.3,220,Dominic Sena,0
32000000,en,43.862456,54674226,139,6.5,987,Terrence Malick,1
33000000,en,2.706207,0,91,4.7,64,Tsui Hark,0
35000000,en,27.903999,17508518,110,5.5,555,David Ayer,0
35000000,en,3.746806,11560806,102,4.8,91,Brian Helgeland,0
20500000,en,17.112498,10089373,102,5.6,294,Lexi Alexander,0
35000000,en,10.304172,12506188,83,4.9,135,Peter Hewitt,0
35000000,en,37.335721,61181942,123,6.9,1121,Robert Zemeckis,1
0,en,0.912395,0,103,4.7,9,Ronny Yu,0
35000000,en,16.782471,42064105,118,6.5,357,Ridley Scott,1
35000000,en,3.503408,4651977,114,6.6,53,Richard Donner,1
35000000,en,9.122828,0,180,7.7,115,Taylor Hackford,1
35000000,en,5.419181,0,121,6.6,60,Bille August,1
35000000,en,9.07278,16838910,114,6.2,142,Brian De Palma,1
35000000,en,2.864979,0,173,7.4,34,Moustapha Akkad,1
35000000,en,2.877488,15000000,135,6.7,25,Jean-Paul Rappeneau,1
38000000,en,5.516207,635096,138,6.6,49,Ang Lee,1
0,es,13.930763,25147786,148,7,291,Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu,1
35000000,es,20.27704,10496317,93,5.8,307,Joachim R\u00f8nning,0
0,en,0.126738,0,100,0,0,Tony Kaye,0
34000000,en,131.815575,348319861,113,7,5371,Wes Ball,1
35000000,en,16.832312,14431253,91,5,320,Ken Scott,0
34000000,en,9.133747,32255440,139,7,169,Martin Scorsese,1
35000000,en,24.606012,15304890,96,6.8,827,Darren Aronofsky,1
70000000,en,3.276912,11263966,101,5.3,29,Hugh Johnson,0
35000000,en,16.830184,2106557,96,5.1,344,Simon West,0
41677699,ja,39.58676,187479518,100,7.5,926,Hayao Miyazaki,1
34000000,en,41.946523,63013281,128,7.3,1064,"George Tillman, Jr.",1
75000000,en,20.697556,19598588,109,5.4,254,Rand Ravich,0
34000000,en,1.656695,0,114,5.3,18,Hugh Hudson,0
35000000,en,17.932561,0,106,5.4,240,Gabriele Muccino,0
35000000,en,15.50957,27330000,141,6.5,224,Justin Chadwick,1
32000000,en,4.602185,40382659,195,7.1,67,Warren Beatty,1
40000000,en,40.379966,243240178,138,7.1,877,Rob Reiner,1
50000000,en,12.601306,79958599,101,5.3,110,Andrzej Bartkowiak,0
30000000,en,24.389194,173959438,98,5.6,506,Raja Gosnell,0
34000000,en,12.867326,0,85,6.3,121,Ben Stassen,1
30000000,en,23.328823,64626786,89,4.8,469,Chris Gorak,0
33000000,en,29.775441,140470746,99,6.7,663,Scott Speer,1
33000000,en,19.642328,62022014,105,5.1,497,David R. Ellis,0
33000000,en,7.339908,0,96,4.9,110,Joe Charbanic,0
33000000,en,35.099611,54700105,124,6.1,766,Jonathan Hensleigh,1
30000000,en,16.541791,27610873,118,6.6,238,Danny Cannon,1
30000000,en,31.92695,40346186,94,6.3,799,Boaz Yakin,1
33000000,en,9.060642,0,124,5.7,116,Mike Newell,0
32350000,en,46.509071,572700000,135,7.9,4665,Richard Marquand,1
30000000,en,21.538222,22211426,108,5.8,363,Neil Marshall,0
32000000,en,33.923786,113019290,124,7.2,813,Stephen Daldry,1
35000000,en,20.908494,24159934,98,5.3,394,David Wain,0
32000000,en,16.901954,173398518,97,6.4,987,Jon Favreau,1
32000000,en,15.039407,152036382,123,6.2,323,Jon Turteltaub,1
33000000,en,13.655735,0,99,5.3,185,Brian Levant,0
0,en,21.620317,60328000,101,6.7,390,Richard Donner,1
32000000,en,14.642055,80197993,92,5.6,359,Jared Hess,0
32500000,en,17.107065,288383523,125,6.5,1661,Paul Feig,1
32000000,en,38.21708,126041322,107,6.3,2359,Seth Rogen,1
29000000,en,14.993169,50041732,103,6,242,Rupert Wainwright,0
32000000,en,24.147269,48814909,129,7,544,"George Tillman, Jr.",1
32000000,en,18.47242,69055695,107,6,394,John Luessenhop,0
35000000,en,18.84332,21819348,90,5.7,414,Justin Zackham,0
32000000,en,15.901137,83615414,107,5.3,313,John Whitesell,0
32000000,en,59.19888,147332697,93,7.1,2699,Duncan Jones,1
32000000,en,14.48851,36733909,120,6.7,374,Frank Marshall,1
30000000,en,23.197408,77566815,101,6.3,1018,Joel Schumacher,1
33000000,en,10.651202,9494789,105,6.7,232,Jean-Pierre Jeunet,1
35000000,en,10.032626,31755742,113,5.6,143,Steven Spielberg,0
0,en,6.048743,0,106,6.3,67,John Gatins,1
32000000,en,34.628738,60740827,96,6.9,832,David Cronenberg,1
32000000,en,47.5612,85167639,87,6.2,1061,Louis Leterrier,1
32000000,en,16.473355,18552460,107,6.3,427,Sam Raimi,1
28000000,en,6.201404,30016165,90,5.6,104,Peter Howitt,0
32000000,en,15.560918,0,121,6.6,225,Martin Scorsese,1
32000000,en,25.799697,18409891,111,6.2,620,Miguel Sapochnik,1
70000000,ko,4.822033,53587404,90,4,104,Shim Hyung-Rae,0
32000000,en,3.379454,0,110,5.4,44,Norman Jewison,0
30000000,en,26.9385,27437881,100,5.3,724,Don Scardino,0
32000000,en,4.098444,3566637,75,7.1,24,Mark Dindal,1
0,en,4.901553,0,132,7.2,18,Tim Robbins,1
32000000,en,5.347936,5914908,108,5.9,86,Steven Soderbergh,0
32000000,en,4.120549,0,93,5,13,Tom Reeve,0
31500000,en,49.973462,89460381,153,8,2055,Francis Ford Coppola,1
32000000,en,13.611544,42045846,102,6,262,Nanette Burstein,0
0,en,6.775294,106269971,137,6.9,113,Stephen Herek,1
31500000,en,27.891012,14708696,113,5.7,557,Ariel Vromen,0
31000000,en,13.864975,128499205,161,7,279,Sydney Pollack,1
31000000,en,42.213765,161772375,138,6.5,2415,Robert Zemeckis,1
34000000,en,29.887404,210308099,126,5.9,541,Lewis Gilbert,0
30000000,en,74.417456,174600318,99,8,4519,Wes Anderson,1
31000000,en,7.06762,24185781,101,6.4,131,Scott Hicks,1
31000000,en,15.895661,53208180,103,6.2,433,Frank Marshall,1
31000000,en,19.258041,68106245,118,7,462,Gregory Hoblit,1
31000000,en,47.753598,104384188,99,6.2,1195,John Francis Daley,1
30250000,en,15.585138,115101622,105,6.4,302,Barry Sonnenfeld,1
45000000,en,32.217425,306776732,113,6.9,677,Rob Marshall,1
34200000,en,34.86859,234801895,93,6.1,875,Dennis Dugan,1
30000000,en,36.432598,287553595,108,6,1344,J.B. Rogers,0
30000000,en,73.640445,373554033,81,7.7,5269,John Lasseter,1
30000000,en,49.526736,350448145,116,6.8,1783,Jan de Bont,1
30000000,en,26.780961,196114570,104,7,1293,Michael Sucsy,1
31000000,en,6.487344,15134293,105,6,89,Tom Vaughan,0
30000000,en,25.996219,136706683,113,7.4,821,Boaz Yakin,1
30000000,en,46.212155,199200000,134,7.2,957,John McTiernan,1
25000000,en,32.105328,115922175,132,7.2,1101,Lee Daniels,1
20000000,en,41.156217,167722310,92,6.2,981,Rawson Marshall Thurber,1
30000000,en,37.179547,191502426,99,6.7,848,Barry Sonnenfeld,1
30000000,en,34.391792,212385533,90,6.1,1099,Steve Oedekerk,1
37000000,en,40.176265,165335153,115,6.5,1023,Garry Marshall,1
26000000,en,10.704596,116400000,102,6.5,166,Hugh Wilson,1
33000000,en,79.579532,327311859,127,8.1,5765,David Fincher,1
30000000,en,63.13678,210819611,112,7.3,3382,Neill Blomkamp,1
30000000,en,27.870755,140161792,87,6.7,574,Stephen Hillenburg,1
25000000,en,31.242999,156822020,138,7.6,1422,Clint Eastwood,1
30000000,en,70.456012,216763646,132,7.7,2439,Clint Eastwood,1
80000000,en,29.415229,176885658,103,6.4,503,Harold Ramis,1
29000000,en,55.109138,115603229,123,7.7,3067,Nick Cassavetes,1
30000000,en,30.695228,160259319,111,6.1,978,Anne Fletcher,1
35000000,en,13.788422,155545279,102,6,449,Peter Chelsom,0
30,it,4.590277,103,78,6,100,Stig Bergqvist,0
30000000,en,3.845231,74787599,132,5.9,56,Barbra Streisand,0
30000000,en,26.952727,160638883,133,7.2,619,Edward Zwick,1
25000000,en,33.704181,163670000,109,6.7,1205,Jason Reitman,1
30000000,en,19.925026,105834556,125,6.7,362,Alexander Payne,1
35000000,en,43.742241,116980662,97,6.4,2652,Jonathan Levine,1
30000000,en,46.377628,47042000,118,6.6,4697,Rian Johnson,1
0,en,9.166658,0,87,4.9,95,Chris Weitz,0
30000000,en,34.36645,254134910,89,6,733,Chris Noonan,0
30000000,en,12.967137,114281051,100,5.8,284,David Frankel,0
30000000,en,50.670253,105173115,111,6.4,1172,Nicholas Stoller,1
45000000,en,24.694551,92374674,109,6.7,607,John Singleton,1
30000000,en,11.409124,63833449,99,5.8,205,Michael McCullers,0
0,en,7.922716,0,114,5.8,81,Forest Whitaker,0
30000000,en,33.385429,114663461,89,5.9,856,Gary Winick,0
19000000,en,8.584398,69631118,95,5.3,214,Steven Brill,0
37000000,en,41.569541,96455697,98,6.3,1204,Gary Winick,1
30000000,en,43.753585,151119219,94,7.4,1990,Woody Allen,1
0,en,18.568021,0,85,5.5,319,Peter Lepeniotis,0
53000000,en,28.350529,83282296,124,7.4,1317,Ted Demme,1
80000000,en,10.81051,118880016,131,5.8,196,Luis Mandoki,0
30000000,en,19.578249,70200000,107,5.6,376,William Shatner,0
30000000,en,5.73667,0,99,5.7,100,John Schultz,0
30000000,en,28.624038,51132598,83,6.3,521,Peter Segal,1
30000000,en,27.230493,152427960,131,6,506,John Glen,0
30000000,en,30.380747,192452832,85,6.8,643,Nick Park,1
30000000,en,29.489274,156835339,126,6.9,977,Richard LaGravenese,1
30000000,en,8.058109,93772522,102,5.1,123,Frederik Du Chau,0
30000000,en,33.369305,129266061,123,7.4,1049,Joe Wright,1
30000000,en,16.52083,0,105,6.6,796,Gary Winick,1
30000000,en,11.19602,45892212,125,6.2,243,Ridley Scott,1
30000000,en,14.585968,54819301,92,4.9,140,Bobby Farrelly,0
40000000,en,43.571612,117195061,77,7.2,1894,Tim Burton,1
0,en,8.305085,42647449,118,7.2,144,James Gartner,1
30000000,en,55.424027,84025816,121,7.2,2416,Denis Villeneuve,1
30000000,en,65.364452,91709827,123,7.3,2067,Antoine Fuqua,1
30000000,en,45.083509,90810892,99,6.2,966,Sam Raimi,1
25000000,en,82.052056,65663276,112,7.4,1990,Lee Toland Krieger,1
0,en,15.011624,0,111,6.9,260,Tim McCanlies,1
30000000,en,25.060342,159291809,107,6.6,582,Jon M. Chu,1
25000000,en,11.42943,51842679,104,5.6,159,John Stockwell,0
30000000,en,32.26789,53653224,113,7.1,721,Marc Forster,1
30000000,en,33.394082,75505973,113,6.2,767,David Slade,1
30000000,en,73.987775,66486080,95,6.5,2263,Drew Goddard,1
30000000,en,10.608998,84646831,84,3.7,359,Jason Friedberg,0
30000000,en,12.821329,38413606,126,7.2,238,Martin Brest,1
27000000,en,30.131498,38122105,101,6.4,703,Paul Michael Glaser,1
25000000,en,12.113235,38748395,94,6.6,384,Frank Oz,1
30000000,en,31.191975,63782078,111,6.5,1263,Joe Wright,1
30000000,en,11.916389,51376861,95,3.8,221,John R. Leonetti,0
30000000,en,20.355458,36160375,98,5.7,359,Tom Hanks,0
30000000,en,63.848541,82394288,100,5.8,1463,Kimberly Peirce,0
30000000,en,8.999675,34742066,108,6.6,162,Liz Friedlander,1
30000000,en,9.278361,41480851,125,6.5,206,Phil Joanou,1
45000000,en,7.185212,0,94,5.1,66,Sam Weisman,0
30000000,en,55.806402,48428063,79,6.6,1262,Shane Acker,1
30000000,en,48.237797,63372757,106,6.4,1323,Steven Soderbergh,1
0,en,17.943945,0,111,5.9,278,Martha Coolidge,0
30000000,en,19.143721,14460000,63,6.8,258,Stephen Anderson,1
19000000,en,15.67747,39267515,85,4.1,210,Troy Miller,0
30000000,en,4.52363,29202884,108,6.3,66,Warren Beatty,1
0,en,13.064264,31911598,139,6.4,158,Tate Taylor,1
0,en,2.644427,0,127,6.2,27,Carl Franklin,1
30000000,en,5.301589,24048000,106,5.4,163,Brett Leonard,0
0,en,20.252143,60896147,95,4.8,442,Ivan Reitman,0
30000000,en,29.359201,0,118,5.9,690,Scott Derrickson,0
30000000,en,20.063165,108609310,108,5.8,339,Alister Grierson,0
35000000,en,6.246199,22034832,111,5.2,112,Nick Hurran,0
30000000,en,27.71063,53909751,124,5.7,457,Nicholas Stoller,0
30000000,en,2.850896,21800302,104,5,66,Charles Stone III,0
30000000,en,34.421696,51148651,133,6.9,905,Paul Haggis,1
30000000,en,15.89534,31070211,87,4.8,458,Kurt Wimmer,0
30000000,en,18.706504,35294470,109,6,311,Jean-Fran\u00e7ois Richet,0
30000000,en,9.607391,19204929,87,6,127,Antoine Fuqua,0
25000000,en,2.77255,17193231,98,5.2,47,Kevin Hooks,0
0,en,17.834976,0,99,5.4,295,Ellory Elkayem,0
30000000,en,20.236951,102820008,112,6.6,1233,Edward Zwick,1
30000000,en,16.883429,16930884,108,5.7,313,Jon Avnet,0
35000000,en,12.779201,25224242,126,6.8,125,Niki Caro,1
40000000,en,14.729386,26155781,98,5.5,278,Howard Deutch,0
26000000,en,23.227877,0,104,5.5,671,Vincenzo Natali,0
37000000,en,11.374306,37962774,110,5.1,221,Willard Huyck,0
30000000,en,10.703602,31148328,130,6.3,240,Gavin O'Connor,1
30000000,en,10.756266,15007991,97,5.1,202,Bruce Hunt,0
30000000,en,4.352422,15368897,96,5,68,Rob Reiner,0
30000000,en,9.301562,13001257,114,6.7,157,Paul McGuigan,1
17000000,en,18.27083,24922237,106,6,603,Craig Gillespie,0
30000000,en,19.106154,30536013,135,6.4,330,Terrence Malick,1
30000000,en,5.259585,0,100,4,72,Christopher Roberts,0
0,en,3.226243,0,100,5.4,44,Neil Jordan,0
100000000,en,21.677732,0,85,2.9,462,James Wong,0
30000000,en,43.882857,0,107,5.7,1266,Kim Jee-woon,0
25000000,en,12.10235,30114487,102,4.7,114,Nick Hamm,0
23000000,en,3.362045,12,111,6.1,152,Andy Cadiff,1
30000000,en,10.694417,13521829,86,4.8,131,Mike Disa,0
30000000,en,6.353971,18618284,108,6.7,161,Lasse Hallstr\u00f6m,1
30000000,en,37.181019,64352607,123,6.3,869,Terry Gilliam,1
30000000,en,4.952735,8454301,134,7.2,129,Richard J. Lewis,1
30000000,en,22.975918,62616646,91,5.5,543,Brad Furman,0
30000000,en,8.359599,18195610,108,5.8,153,Peter Howitt,0
18000000,en,16.102271,26828365,122,7.4,383,Edward Zwick,1
30000000,en,49.336397,0,229,8.2,1069,Sergio Leone,1
0,en,29.647844,18074539,118,5.9,638,Niels Arden Oplev,0
0,en,12.467267,0,138,6.7,144,Michael Radford,1
0,en,2.774811,0,108,6,31,Neil Jordan,0
0,en,3.71305,3102550,80,5.4,29,Steve Boyum,0
30000000,en,8.386432,35078241,92,6.3,141,Chris Noonan,1
0,zh,3.866026,0,98,5,29,Chen Kaige,0
21000000,en,12.790408,480314,87,5,205,Corey Yuen Kwai,0
30000000,en,35.53352,14711793,160,7,776,Andrew Dominik,1
30000000,zh,4.065212,108348,125,5,41,Jackie Chan,0
0,fr,20.362025,0,91,5.9,306,Laurent Tirard,0
30000000,en,48.0343,0,92,5.4,656,Simon West,0
30000000,en,13.268936,2527904,129,6.4,286,Marc Forster,1
0,de,8.010046,0,93,5.5,90,Reinhard Klooss,0
30000000,en,12.257654,0,140,7,38,Bille August,1
27000000,en,6.036684,0,110,3,16,Fr\u00e9d\u00e9ric Auburtin,0
30000000,en,10.958697,0,103,5.8,195,Olivier Dahan,0
30000000,ru,2.625594,0,85,6.4,7,Maksim Fadeev,1
30000000,en,2.981047,0,110,6.6,69,Liliana Cavani,1
19000000,en,66.242737,140752617,83,5.6,2238,Conrad Vernon,0
29000000,en,71.496894,287506194,115,6.8,1940,Elizabeth Banks,1
28000000,en,35.580032,186438883,136,7.3,718,James Mangold,1
30000000,en,8.085872,37036004,127,5.9,159,Edward Norton,0
29000000,en,10.364582,0,86,5.8,135,Peter Hewitt,0
0,en,16.87784,0,122,7.2,328,Ron Howard,1
30000000,en,18.165957,33013805,113,6.6,275,George Clooney,1
29000000,en,8.93941,16930185,100,5,85,Reginald Hudlin,0
29000000,en,20.55509,78636257,91,5.5,431,Ben Falcone,0
0,en,3.735723,0,157,6.9,51,Richard Attenborough,1
0,en,4.310168,0,112,6.3,26,Lawrence Kasdan,1
12000000,en,12.653831,24829644,87,4.9,287,Don Mancini,0
29000000,en,24.240361,21126225,103,6.8,455,John Maybury,1
28000000,en,92.982009,504050219,90,7.4,3416,Ron Clements,1
28000000,en,61.76233,201634991,147,7.7,1355,F. Gary Gray,1
28000000,en,66.976776,333000000,118,7.1,2781,Steven Spielberg,1
30000000,en,7.981116,100491683,79,5.7,147,Norton Virgien,0
60000000,en,21.252797,105178561,104,6.1,400,Lee Tamahori,1
29000000,en,19.237254,48902953,110,6.6,392,Stephen Frears,1
29000000,en,27.555646,98185582,102,6.2,594,Robert Rodriguez,1
28000000,en,66.169628,140767956,131,7.5,3948,John McTiernan,1
28000000,en,24.917665,92380927,99,6.4,564,David Wain,1
28000000,en,57.518472,133346506,130,7.3,2607,Adam McKay,1
0,en,11.870161,0,120,6.2,127,Ang Lee,1
28000000,en,7.534003,64445708,135,7,159,Gavin O'Connor,1
28000000,en,44.529429,102356381,101,6.8,1016,Zack Snyder,1
35000000,en,14.949395,94728529,103,5.5,427,Adam Shankman,0
30000000,ja,14.726338,17137302,115,6.5,356,Shinji Aramaki,1
21000000,en,24.13081,71441250,110,7.4,1286,Wes Anderson,1
30000000,en,45.915165,90259536,90,7.1,1061,James Mangold,1
28000000,en,28.043508,134402450,105,6.4,799,Jon Turteltaub,1
28000000,en,26.090746,195312802,127,6.3,490,John Glen,1
28000000,en,14.530803,77516304,90,6.6,521,Peter Chelsom,1
27000000,en,13.308127,101646581,99,5.5,282,Peter Hyams,0
28000000,en,38.0958,60780981,89,6.1,1337,Ben Stiller,1
28000000,en,37.729059,97594140,115,6.9,823,Lasse Hallstr\u00f6m,1
28000000,en,18.650748,39514713,96,6.4,471,Kenny Ortega,1
28000000,en,15.794946,92601050,104,6.1,327,Scott Hicks,1
28000000,en,45.054936,96188903,117,7.1,4645,Matthew Vaughn,1
28000000,en,25.039383,40547440,83,5.6,531,Ruben Fleischer,0
28000000,en,6.756771,33000337,99,4.6,148,Patrick Lussier,0
28000000,en,22.14595,100654149,81,6.1,493,Miguel Arteta,1
28000000,en,36.58383,121147947,135,7.7,1358,Joe Wright,1
28000000,en,94.056131,33139618,117,7.9,3509,Ridley Scott,1
28000000,en,10.703456,31596911,139,6.5,148,Michael Caton-Jones,1
28000000,en,41.638961,52597999,113,6,883,McG,0
21000000,en,14.518708,54926886,117,6.5,323,James Gray,1
0,en,3.312385,0,97,4.5,38,Janusz Kami\u0144ski,0
35866397,fr,3.75074,20217080,98,7,49,Jacques Perrin,1
28000000,en,22.074306,38159905,103,5.8,491,Donald Petrie,0
28000000,en,4.436792,8888143,119,6,69,Jay Roach,0
28000000,en,14.639324,45236543,94,5.5,345,Brian Levant,0
28000000,en,1.767479,8345056,86,5.5,46,Michael Ritchie,0
28000000,en,13.145205,14010832,98,4.8,296,John Carpenter,0
28000000,en,12.921594,7002261,108,5.8,195,David Gordon Green,0
28000000,en,28.397048,16374328,108,5.5,640,Burr Steers,0
28000000,en,7.039189,5684789,134,6.8,91,Martin Scorsese,1
27000000,en,16.785866,17286299,110,6.2,244,Robert B. Weide,1
28000000,en,40.28635,60700000,103,6.3,2224,Jeff Wadlow,1
24000000,es,6.009644,23321954,145,5.6,61,Agust\u00edn D\u00edaz Yanes,0
28000000,en,25.520976,68896829,90,5.7,615,Camille Delamarre,0
27500000,en,25.633663,187500000,131,6.2,527,John Glen,1
30000000,en,22.527211,219076518,129,6.2,1214,Judd Apatow,1
30000000,en,24.09152,95714875,109,7.1,598,Nick Cassavetes,1
35000000,en,6.248273,43650785,114,5.7,57,Malcolm D. Lee,0
8000000,en,9.548391,27187653,163,6.9,67,David Lean,1
15000000,en,12.576381,49469904,92,6.9,235,Richard Eyre,1
27500000,en,12.741073,24748670,120,6.2,205,Gavin Hood,1
27000000,en,16.188572,96900000,113,6.7,413,Nicholas Meyer,1
27000000,en,5.576937,0,116,5.6,65,Callie Khouri,0
27000000,en,18.913,60527873,115,6.2,345,Gary Fleder,1
27000000,en,44.714264,115229890,133,7.5,1065,John Landis,1
27000000,en,11.870301,44352417,117,6,238,Sanaa Hamri,0
0,en,5.753705,0,117,6.7,33,Todd Graff,1
27000000,en,28.227984,129000000,101,6.6,607,Chris Weitz,1
27000000,en,11.678561,56870414,82,5.5,247,Steve Miner,0
27000000,en,36.921445,56308881,110,7.4,1323,Paul McGuigan,1
27000000,en,17.567332,21500000,193,7.3,235,Philip Kaufman,1
30000000,en,16.698316,15395087,130,6.3,288,Roland Emmerich,1
27000000,en,47.862016,20158808,102,7,1002,Wolfgang Petersen,1
27000000,en,39.324831,27200316,100,7.2,828,Alex Proyas,1
0,en,18.591657,0,110,6.7,396,Saul Dibb,1
25000000,en,5.650125,11137801,109,6.7,120,Walter Murch,1
27000000,en,3.123583,76000000,113,5.9,44,Richard Linklater,0
27000000,en,23.917982,29000000,109,6.1,563,Christian Alvart,1
27000000,en,8.715822,13000000,99,5.5,98,E. Elias Merhige,0
0,en,5.737161,0,106,6.8,79,Menno Meyjes,1
27000000,en,14.788073,85564310,89,4.4,222,Robert Rodriguez,0
27000000,en,38.279458,93282604,98,6.5,1068,Jodie Foster,1
28,en,9.670031,14,93,5.9,173,Ronny Yu,0
0,en,5.271559,4488529,112,5.9,56,Joel Schumacher,0
27000000,en,17.193659,21148829,106,6.3,333,Renny Harlin,1
25000000,en,8.31653,6673422,104,5.2,127,Barry Levinson,0
0,en,2.653988,0,120,5.9,23,Norman Jewison,0
0,en,0.548435,0,133,6.9,6,Kenneth Branagh,1
26000000,en,31.250383,183293131,91,5.2,788,Steve Carr,0
26000000,en,24.345651,110230332,97,6,879,Mark Waters,0
26000000,en,38.473732,109449237,116,6.2,1983,Judd Apatow,1
25000000,en,31.792964,289317794,122,6.8,796,John Madden,1
28000000,en,61.309619,53181600,113,6.2,1131,Scott Frank,1
15000000,en,5.411154,201957688,111,5.8,628,Ivan Reitman,0
27000000,en,41.832392,101624843,111,6.6,1148,David Gordon Green,1
26000000,en,21.988861,65705772,121,6.8,399,Andy Tennant,1
22000000,en,19.068175,68296293,139,7,262,Kevin Costner,1
26000000,en,24.114459,61489265,115,6.3,404,Joel Schumacher,1
22000000,en,20.256571,50750000,175,6.9,207,Richard Attenborough,1
26000000,en,8.802626,57891803,85,6.2,455,Wes Craven,1
26000000,en,37.355826,90426405,90,5.9,1023,David R. Ellis,0
26000000,en,39.742009,71868327,106,7.3,1112,Joel Coen,1
26000000,en,30.981604,67918658,100,5.2,629,Scott Stewart,0
25000000,en,31.893932,86175291,130,6.1,1573,Michael Bay,1
0,en,15.376391,0,109,5.9,194,Paul Weitz,0
26000000,en,5.894163,38793283,94,4.9,89,Jonathan Frakes,0
26000000,en,10.981038,0,127,7.1,146,Lawrence Kasdan,1
26000000,en,22.07638,43318349,104,6.8,633,Jim Sheridan,1
26000000,en,10.925618,28818995,100,5.2,144,Kevin Allen,0
56000000,en,21.219292,142044638,118,5.7,718,Garry Marshall,0
42000000,en,14.831402,35402320,118,5.8,198,Michael Cristofer,0
26000000,en,22.520842,29657751,111,6.1,426,James McTeigue,1
30000000,en,3.314094,14000000,110,4.8,54,Donald Petrie,0
26000000,en,7.964451,36800000,99,4.5,110,Andrew Morahan,0
26000000,en,1.492056,0,101,5.5,34,Bob Rafelson,0
26000000,en,4.810621,0,100,6,62,Michael Cohn,0
0,en,9.317265,0,103,6.5,165,Woody Allen,1
26000000,en,5.644844,0,100,3.9,95,David O. Russell,0
25530000,en,4.475007,20080020,95,5.3,84,Alan Shapiro,0
26000000,en,66.097437,30523226,116,6.3,1091,Tarsem Singh,1
25000000,en,20.679652,82466670,129,6.8,417,Fernando Meirelles,1
30000000,en,38.171417,611899420,127,6.9,864,Mel Gibson,1
25000000,en,30.884535,441286195,125,7,1591,Chris Columbus,1
25000000,en,49.510658,412800000,133,7.6,1709,Barry Levinson,1
33000000,en,50.7453,269958228,116,7.8,3086,Clint Eastwood,1
25100000,en,10.445391,29506464,131,6.1,143,Oliver Stone,1
25000000,en,80.879032,226830568,93,7.2,4369,Pierre Morel,1
