budget,original_language,popularity,runtime,vote_average,vote_count,director,success
12000000,en,3.94487,96.0,3.9,74,Brian Trenchard-Smith,0
11000000,en,7.559191999999999,107.0,6.6,217,David S. Ward,0
0,en,7.377586999999999,101.0,5.6,142,Barnaby Thompson,0
13000000,en,38.018085,81.0,6.7,1062,Joel Schumacher,1
11000000,en,33.283553999999995,101.0,7.5,1018,Adam Shankman,0
11000000,en,15.864928,122.0,7.3,337,Tim Robbins,0
10500000,en,23.449703,97.0,6.6,827,Roger Kumble,1
11000000,en,31.900899,90.0,6.0,722,Kevin Greutert,1
11000000,en,14.282314,92.0,6.5,204,Mel Brooks,0
11000000,en,7.645979,114.0,7.4,158,Gina Prince-Bythewood,0
11000000,en,3.4957580000000004,86.0,4.1,54,Rob Pritts,0
12000000,en,7.558959,91.0,5.9,65,Brian De Palma,0
11,en,3.375208,145.0,6.4,29,Norman Jewison,0
12000000,en,4.234269,100.0,5.5,57,Tobe Hooper,0
11000000,en,39.337949,111.0,7.2,1213,John Crowley,0
11000000,en,29.543331,184.0,7.7,505,Stanley Kubrick,0
24000000,en,4.12064,89.0,5.8,53,Brendan Malloy,0
24000000,en,2.259537,84.0,5.7,34,Reginald Hudlin,0
11000000,en,7.722021000000002,98.0,6.3,139,Dustin Hoffman,0
11000000,en,7.063053,95.0,4.9,74,Gregory Poirier,0
11000000,en,16.003957999999994,100.0,7.0,334,Bill Paxton,0
11000000,en,21.204929,120.0,7.3,440,Simon Curtis,0
0,en,6.799314,118.0,6.6,131,Bill Condon,0
11000000,en,33.758281,81.0,7.3,838,Sam Raimi,0
14000000,en,9.371811,86.0,5.4,60,Dewey Nicks,0
11000000,en,33.282794,118.0,7.5,919,Lasse Hallstr\u00f6m,0
10000000,en,3.208172,125.0,8.2,12,Philip Saville,0
11000000,en,4.131918,125.0,6.8,80,Mike Leigh,0
0,en,4.093287999999999,91.0,5.1,75,Daisy von Scherler Mayer,0
11000000,en,1.187671,113.0,6.6,9,Mira Nair,0
11000000,en,36.319205,105.0,7.2,834,Joel Coen,0
0,en,4.146751999999998,95.0,5.8,75,Tim Blake Nelson,0
11000000,en,9.705589,98.0,5.1,153,William A. Graham,0
11000000,en,1.396985,124.0,5.9,16,Martin Ritt,0
0,en,4.056774,105.0,6.0,33,John Turturro,0
11000000,en,5.062687,104.0,6.2,42,Agnieszka Holland,0
0,en,3.1221520000000003,111.0,5.6,35,Rowan Joffe,0
10800000,en,32.943848,92.0,5.9,820,David Hackl,1
0,it,0.700127,116.0,7.3,6,Giuliano Montaldo,0
11000000,en,31.763201,97.0,5.9,881,Lisa Azuelos,0
0,en,8.950864,123.0,5.7,25,Ray Lawrence,0
7400000,hi,3.246903,193.0,6.1,42,Karan Johar,0
14000000,en,4.519523,97.0,6.3,46,Oliver Parker,0
0,en,18.764453,98.0,5.2,302,Ruairi Robinson,0
0,en,6.340135,102.0,5.6,112,Jaume Balaguer\u00f3,0
10500000,en,86.201184,149.0,7.9,2998,Stanley Kubrick,1
10500000,en,56.105798,115.0,7.3,3269,Steven Spielberg,1
10000000,en,12.792446,97.0,5.8,160,Jon Kasdan,0
0,en,1.985552,97.0,6.8,6,L\u00e9a Pool,0
10500000,en,0.037073,99.0,8.5,2,Floyd Mutrux,0
0,hi,0.12082,135.0,5.2,29,Sajid Khan,0
11000000,en,3.646848,110.0,5.0,16,Christopher Cain,0
12000000,en,5.759545,145.0,6.4,35,Dean Wright,0
11000000,fr,25.302978,105.0,7.0,766,Eric Lartigau,0
10000000,en,43.734886,126.0,7.9,2811,Gus Van Sant,1
11000000,en,10.016909,106.0,5.3,149,Shintaro Shimosawa,0
10000000,en,33.124871,108.0,6.1,1071,Darren Lynn Bousman,1
10000000,en,10.892398,106.0,6.5,249,Ivan Reitman,1
28000000,en,14.754281,98.0,5.8,568,Peyton Reed,1
10000000,en,53.727146,105.0,6.1,1306,James DeMonaco,1
10000000,en,8.9876,95.0,5.7,418,Robert Iscove,1
10000000,en,29.244768,93.0,5.9,903,Darren Lynn Bousman,1
10000000,en,14.447723000000002,101.0,5.6,261,Geoffrey Sax,1
6000000,en,5.882208,110.0,6.0,77,Tyler Perry,0
13800000,en,17.3393,119.0,6.7,291,Martin Scorsese,0
10000000,en,19.524972,178.0,7.2,234,Bernhard Wicki,0
10000000,en,8.932837,101.0,6.4,198,Stephen Herek,0
10000000,en,35.695442,92.0,5.8,865,Takashi Shimizu,1
12000000,en,26.598884,92.0,6.5,755,Dennis Dugan,0
10000000,en,23.316208,90.0,6.1,720,Victor Salva,0
10000000,en,25.929893,90.0,6.7,454,Stephen Herek,0
10000000,en,8.305997999999999,153.0,7.0,103,Carol Reed,0
10000000,en,21.258991,124.0,6.9,459,John Madden,1
10000000,en,5.699058,83.0,6.6,67,Chuck Sheetz,0
12305523,en,36.582038,107.0,5.9,748,George Miller,0
10000000,en,34.224204,90.0,6.4,742,Mark L. Lester,0
10000000,en,38.17948300000001,97.0,5.8,1102,William Brent Bell,1
10000000,en,30.934688,80.0,5.8,816,John Erick Dowdle,0
20000000,en,7.499639,85.0,6.0,100,Marcus Raboy,0
10000000,en,45.946524,97.0,6.2,983,Leigh Whannell,1
10000000,en,4.928776999999998,108.0,6.4,69,Michael Schultz,0
10000000,en,10.125029,108.0,5.4,197,Brett Leonard,0
9000000,en,20.452449,89.0,6.4,379,Peter Sollett,0
10000000,en,14.543435,130.0,6.8,823,Kevin Smith,0
10000000,en,6.015354,98.0,5.5,62,Bob Dolman,0
10000000,en,12.902975,101.0,6.2,161,Steven Spielberg,0
15000000,en,6.216203,114.0,6.3,252,Rowdy Herrington,0
10000000,en,3.290639,100.0,6.0,31,Keenen Ivory Wayans,0
8500000,en,4.844451,84.0,5.0,70,John Polson,0
12000000,en,9.559737,103.0,5.3,153,Greg Coolidge,0
10000000,en,11.350382000000002,100.0,6.1,122,Deborah Kaplan,0
10000000,en,13.455373000000002,91.0,6.9,291,Francis Ford Coppola,0
65000000,en,31.974359000000003,102.0,6.2,679,David Lowery,1
10000000,en,16.785120000000006,103.0,6.9,311,David Cronenberg,0
10000000,en,26.090495,97.0,5.4,581,Ciaran Foy,0
14000000,en,2.698185,116.0,5.8,36,Salim Akil,0
0,en,5.904126,96.0,5.0,114,Jamie Blanks,0
10000000,en,22.888173,98.0,5.8,441,Olatunde Osunsanmi,0
10000000,en,5.025446,105.0,6.4,81,Robert Altman,0
0,en,2.580808,123.0,5.2,13,Leon Ichaso,0
0,en,4.192064,107.0,5.3,49,Joseph Zito,0
0,en,2.5963380000000003,112.0,6.1,27,Malcolm D. Lee,0
9000000,en,18.289303,93.0,7.5,676,Wes Anderson,0
10000000,en,26.268209,100.0,4.7,507,Colin Strause,1
10000000,en,17.592299,122.0,6.3,272,John Madden,1
0,en,6.27141,101.0,6.4,34,Patricia Rozema,0
0,en,11.158906,100.0,5.5,203,Mark Rosman,0
10000000,en,3.079862,129.0,6.3,47,Spike Lee,0
0,en,8.288813000000001,81.0,6.1,159,Steve Oedekerk,0
11000000,en,32.579697,96.0,6.6,864,Ron Underwood,0
12600000,en,33.555764,84.0,6.0,635,Rob Schmidt,0
10000000,en,2.959547,99.0,6.6,50,Walter Hill,0
25000000,en,4.068107,110.0,6.0,57,James Foley,0
10000000,en,17.663353,130.0,7.0,1068,Jeff Nichols,0
10000000,en,4.207456,84.0,5.6,72,Ben Garant,0
10000000,en,7.944457000000001,92.0,8.0,201,Morgan Spurlock,0
10000000,en,3.352702,90.0,5.4,58,Neal Brennan,0
0,en,5.856363,76.0,5.6,62,Tuck Tucker,0
6400000,en,21.006078,99.0,6.6,406,Simon Curtis,0
10000000,en,5.647538,96.0,6.2,136,Richard Shepard,0
10000000,en,1.000178,104.0,8.1,12,Theodore Witcher,0
5000000,en,27.247013,108.0,6.7,1049,Joel Edgerton,1
0,en,1.83428,108.0,6.1,15,Jim Hanon,0
10000000,en,11.592129,87.0,5.5,75,Tommy O'Haver,0
10000000,en,18.366362,89.0,7.4,1050,Mike Judge,0
10000000,en,6.736274000000001,98.0,6.4,86,Michael Patrick Jann,0
10000000,en,28.570174,105.0,6.8,1196,Tim Burton,0
30000000,en,5.671691,100.0,6.2,179,Peter Berg,0
0,en,5.842299,89.0,5.3,101,Joe Nussbaum,0
10000000,en,9.525626,114.0,6.4,137,Brian De Palma,0
10000000,en,14.038512,90.0,5.1,179,Jorma Taccone,0
0,en,9.177896,97.0,6.8,131,Stephen Frears,0
6000000,en,35.35030300000001,90.0,4.4,797,Griffin Dunne,0
10000000,en,12.067921,95.0,5.3,145,Jeff Lowell,0
10000000,en,30.863082,101.0,6.3,700,Lorene Scafaria,0
0,en,10.254807,87.0,5.9,135,Miguel Arteta,0
20000000,en,73.56723199999998,119.0,8.2,3016,Tony Kaye,0
0,en,16.361743,94.0,5.9,289,Marcus Dunstan,0
10000000,en,1.374409,74.0,5.5,2,Timothy Bjorklund,0
18000000,en,6.18869,131.0,7.3,99,Fran\u00e7ois Girard,0
10000000,en,15.280261,112.0,7.7,306,David Lynch,0
0,en,0.7534810000000001,96.0,5.5,34,Scott Kalvert,0
9500000,en,14.105392000000002,88.0,6.4,334,Jason Bateman,0
10000000,en,14.905357,100.0,6.2,238,David Schwimmer,0
10000000,en,0.5180560000000001,79.0,3.8,6,Allan Arkush,0
9000000,en,12.172131,121.0,6.5,115,Mike Binder,0
0,en,3.084874,85.0,4.1,10,Eric Bross,0
10000000,en,17.078656,126.0,6.9,336,Werner Herzog,0
10000000,en,16.318607999999998,107.0,6.6,183,Dan Fogelman,0
10000000,en,10.409155,83.0,6.1,217,Jay Duplass,0
0,it,5.355763,120.0,6.9,73,Luca Guadagnino,0
0,en,4.725357,112.0,5.4,41,John Putch,0
11500000,en,4.850402,100.0,5.7,36,Peter Medak,0
10000000,en,8.902102000000003,89.0,6.6,105,Steven Soderbergh,0
6500000,en,28.223163,112.0,7.2,1149,Paul Haggis,1
10000000,en,3.007816,140.0,6.4,25,Terence Davies,0
0,en,1.610132,92.0,6.8,15,Harley Cokeliss,0
0,en,8.326131,120.0,7.3,90,Victor Salva,0
10000000,en,3.919057,97.0,4.4,51,Tom Brady,0
0,en,2.23411,135.0,6.3,24,Spike Lee,0
10000000,en,19.86598900000001,95.0,4.8,448,Jason Zada,0
14000000,en,0.310513,118.0,6.0,2,Franklin J. Schaffner,0
10000000,en,19.263477,97.0,5.8,383,Noah Baumbach,0
10000000,en,4.123533,98.0,7.0,54,Chris Weitz,0
0,en,6.948401,98.0,6.4,168,David Cronenberg,0
10000000,en,3.988432,101.0,5.4,24,Eric Blakeney,0
0,en,5.099923,132.0,6.8,49,Douglas McGrath,0
20000000,en,19.494703,105.0,6.4,365,Ariel Vromen,0
0,hi,3.759988,154.0,5.5,46,Rakesh Roshan,0
10000000,en,4.1760660000000005,87.0,6.2,51,John Waters,0
10000000,en,16.436177999999998,102.0,6.5,425,William Friedkin,0
10000000,en,14.979375,96.0,6.1,210,Derrick Borte,0
0,en,8.045488,104.0,6.8,37,Richard Kwietniowski,0
0,en,8.312153,93.0,4.9,46,Bob Odenkirk,0
10000000,en,10.733761,111.0,6.0,190,Wong Kar-wai,0
0,en,0.111313,119.0,6.3,7,John Turturro,0
10000000,en,4.570043,89.0,4.8,50,Guy Ritchie,0
5000000,en,6.265658999999999,106.0,5.6,86,Joshua Seftel,0
0,cn,17.54768,113.0,6.6,491,Stephen Chow,0
10000000,en,3.4121620000000004,93.0,5.5,62,Vincent Gallo,0
0,fr,0.6279640000000001,105.0,6.4,5,Claude Chabrol,0
0,en,5.75555,103.0,6.5,98,Jon Stewart,0
0,en,1.031142,100.0,5.3,3,Bigas Luna,0
7700000,en,7.554799000000001,123.0,5.9,131,Ralph Fiennes,0
10000000,en,2.85283,111.0,6.3,29,Dan Harris,0
0,en,1.769593,86.0,6.4,12,Mel Smith,0
10000000,en,9.805551,99.0,6.5,177,Bobcat Goldthwait,0
0,en,12.898984,96.0,6.4,169,Christopher Smith,0
10000000,en,2.803642,82.0,6.0,50,Stuart Gordon,0
0,en,6.085879,110.0,6.4,139,Jake Scott,0
0,en,11.946898,83.0,4.1,178,Alan Metter,0
0,en,0.397341,0.0,6.0,5,Jeb Stuart,0
10000000,es,0.072085,125.0,5.8,14,Rafa Lara,0
10000000,en,2.849895,104.0,6.2,31,Michael Radford,0
10000000,en,0.666218,86.0,3.0,9,Alan Smithee,0
0,en,1.388136,90.0,4.8,19,Michael Meredith,0
3200000,en,2.631688,90.0,5.4,59,Julio DePietro,0
0,en,10.955567,90.0,4.7,44,Katherine Dieckmann,0
0,en,0.122874,94.0,5.8,4,William Dear,0
10000000,en,5.1456550000000005,111.0,5.1,83,Kim Farrant,0
10000000,en,1.728816,85.0,7.0,5,Marcus Raboy,0
10000000,en,3.064563,93.0,3.9,29,Scott Marshall Smith,0
14100000,en,9.318033,107.0,5.7,188,\u00c1lex de la Iglesia,0
0,en,7.245108,94.0,5.4,130,Andrew Traucki,0
0,en,9.085482,91.0,6.4,34,Michael Clancy,0
0,en,6.814247,99.0,5.6,80,Patrick Lussier,0
10000000,en,2.873796,91.0,4.3,16,Robert Adetuyi,0
0,en,4.481897,117.0,6.1,35,Kari Skogland,0
0,en,1.413934,85.0,6.5,1,Taedong Park,0
10000000,en,2.574014,106.0,6.4,22,Paul Schrader,0
10,is,1.617943,85.0,6.9,26,Benedikt Erlingsson,0
0,en,1.259968,99.0,4.3,9,Gurinder Chadha,0
10000000,en,5.099472,90.0,4.0,53,Jason Connery,0
0,en,2.131524,116.0,6.4,6,Vic Sarin,0
0,en,0.304566,85.0,5.0,6,Jim Issa,0
10000000,ko,11.847324,130.0,7.1,193,Kim Jee-woon,0
10,en,10.013629,99.0,4.9,119,Douglas Aarniokoski,0
10000000,en,3.753703,89.0,6.7,27,William Phillips,0
9500000,en,19.978021,107.0,6.4,737,Greg Mottola,0
9600000,en,3.5885290000000003,144.0,6.0,24,Andy Garc\u00eda,0
11000000,en,9.337388,98.0,6.4,135,Steve Carr,0
10000000,en,11.431434,94.0,4.3,158,Sarik Andreasyan,0
9500000,en,28.675891,117.0,6.5,531,Lewis Gilbert,1
10,en,9.70276,102.0,6.1,86,Julian Gilbey,0
8900000,fr,17.151293,127.0,7.5,400,Michael Haneke,0
10500000,en,11.225044,98.0,4.5,123,Gary Sherman,0
9500000,en,5.346205,87.0,4.9,34,Valeri Milev,0
9400000,en,14.562991,163.0,7.0,140,Stanley Kramer,0
12899867,es,19.747809,121.0,7.3,406,Pedro Almod\u00f3var,1
9300000,en,12.928269,90.0,6.2,148,Gerald Potterton,0
10000000,en,3.193777,89.0,6.2,51,Jared Hess,0
0,en,5.107235,104.0,6.9,49,Richard Loncraine,0
10000000,en,10.073144,94.0,5.1,74,David Hackl,0
0,en,4.807549,131.0,6.0,40,Anurag Basu,0
7400000,da,36.173598,136.0,7.0,885,Lars von Trier,0
0,en,5.499412,92.0,7.1,83,Kriv Stenders,0
0,hi,5.900535,176.0,7.3,66,Yash Chopra,0
11000000,en,94.184658,117.0,7.9,4470,Ridley Scott,1
85000,en,29.262427,83.0,7.2,590,Tobe Hooper,0
10000000,en,17.611971,106.0,6.3,254,Floria Sigismondi,0
9000000,en,7.6239789999999985,181.0,7.4,134,Norman Jewison,1
5500000,en,31.036,130.0,6.5,562,Terence Young,1
10000000,en,10.424596,93.0,5.7,129,Joseph Kahn,0
7000000,it,7.720692,110.0,7.0,118,Ferzan Ozpetek,0
9000000,en,6.717994,118.0,6.9,66,F. Gary Gray,0
9000000,en,3.951041000000002,120.0,6.8,38,Malcolm D. Lee,0
9000000,en,27.600843,87.0,6.3,581,Tom Holland,0
9000000,en,14.098952,123.0,7.3,235,Michael Moore,0
9000000,en,82.975841,104.0,6.6,1954,James DeMonaco,1
9000000,en,3.269459,91.0,4.9,70,Kris Isacsson,0
9000000,en,18.514292,88.0,6.6,693,Danny Leiner,0
9000000,en,7.029126,126.0,6.7,60,Rod Lurie,0
26000000,en,11.233081,118.0,6.5,201,Ben Younger,0
40600000,en,34.022209000000004,116.0,7.1,738,John Landis,0
9000000,en,4.134327,84.0,4.8,119,Glen Morgan,0
0,en,6.904734,85.0,5.8,21,Daniel Taplitz,0
9000000,en,4.641006,137.0,7.4,71,Kenneth Branagh,0
0,en,5.663889,114.0,6.8,110,Tamara Jenkins,0
0,en,1.118511,80.0,6.3,16,Linda Mendoza,0
8500000,en,8.775844000000001,119.0,6.4,100,Christopher McQuarrie,0
9000000,en,2.062087,97.0,6.5,95,Burr Steers,0
9000000,en,8.738737,79.0,6.0,41,Hart Bochner,0
0,en,4.976268,114.0,6.8,78,Michael O. Sajbel,0
9000000,en,3.810697,91.0,5.7,49,Stewart Raffill,0
9000000,en,2.365328,97.0,6.0,17,Davis Guggenheim,0
9000000,en,5.2545,103.0,5.5,29,Bart Freundlich,0
0,en,5.293362999999999,92.0,6.1,56,Andrew Fleming,0
0,en,10.932711,119.0,6.9,116,Todd Haynes,0
0,ko,9.05029,156.0,7.2,250,Na Hong-jin,0
9000000,en,9.933926,84.0,6.8,79,Kevin Tancharoen,0
0,th,0.843067,185.0,5.1,6,Chatrichalerm Yukol,0
9000000,en,8.218383,120.0,6.0,35,George A. Romero,0
6000000,fr,5.119593,98.0,5.8,214,Eric Lavaine,0
9000000,en,2.872281,128.0,7.0,33,Mike Leigh,0
9000000,en,0.717811,130.0,4.8,14,Marc Forby,0
5000000,en,1.458884,86.0,6.1,7,Peter Cattaneo,0
6500000,da,7.028946,130.0,6.8,68,Ole Christian Madsen,0
9000000,en,2.0095970000000003,97.0,4.5,12,Meiert Avis,0
0,en,7.247022999999999,102.0,7.0,54,Julian Jarrold,0
0,fr,2.351706,105.0,5.6,10,Andr\u00e9 T\u00e9chin\u00e9,0
9000000,en,4.799022,103.0,5.8,75,Emily Young,0
5000000,en,16.072466,97.0,6.3,503,Peter Faiman,1
0,en,3.891186,76.0,5.2,27,Martyn Pick,0
8800000,en,3.789485,90.0,5.9,62,Roland Suso Richter,0
7347125,en,3.949796,122.0,7.3,40,Jeremy Sims,0
0,fr,14.038703,127.0,7.9,285,Ma\u00efwenn,0
86000000,en,18.172736,84.0,6.3,395,Joby Harold,0
0,en,1.881466,69.0,8.0,27,Genndy Tartakovsky,0
9000000,en,6.677925999999999,96.0,5.6,61,Ekachai Uekrongtham,0
8500000,en,24.750909,97.0,6.8,538,Joel Schumacher,0
7000000,en,17.697042,112.0,6.8,274,Scott Cooper,0
9250000,en,7.000949,125.0,6.8,28,Mark Rydell,0
8500000,en,11.436405,96.0,5.6,85,David E. Talbert,0
9000000,en,14.171759,98.0,5.7,146,Roger Vadim,0
0,en,0.702971,92.0,6.1,14,Nils Gaup,0
0,en,13.476596,99.0,6.7,270,Alexander Payne,0
12000000,en,3.604863,122.0,6.8,50,Mira Nair,0
8500000,en,40.28709,100.0,6.8,1322,Ari Sandel,0
22000000,en,3.809131,104.0,3.4,38,Vondie Curtis-Hall,0
0,en,11.708343,101.0,5.6,175,Tom Elkins,0
8000000,ko,2.60632,135.0,6.6,28,Kang Woo-Suk,0
8500000,en,9.230073,119.0,6.8,107,Jane Campion,0
12000000,en,14.719886,145.0,7.7,232,Karan Johar,0
9000000,en,28.540614,106.0,6.6,671,J.C. Chandor,0
8000000,en,0.034259,126.0,7.0,17,John Sayles,0
0,en,1.840511,128.0,6.6,29,Vipul Amrutlal Shah,0
6500000,en,6.787967,124.0,7.1,154,Ken Loach,0
7700000,hi,3.3531760000000004,159.0,7.2,79,Ayan Mukherjee,0
8250000,en,7.973109,171.0,7.0,63,Mervyn LeRoy,0
0,en,5.897479,98.0,6.7,100,Darren Lynn Bousman,0
10000000,tr,1.465762,122.0,4.3,7,Serdar Akar,0
8000000,en,121.463076,154.0,8.3,8428,Quentin Tarantino,1
0,en,10.639916,97.0,7.0,164,James Frawley,1
8500000,en,89.095538,117.0,7.6,3395,Dan Gilroy,0
8500000,en,2.62082,104.0,5.1,107,Jay Chandrasekhar,0
8200000,en,37.960289,174.0,7.4,941,Robert Wise,1
8000000,en,21.735068,111.0,6.1,321,Ron Howard,1
8000000,en,14.793176999999998,102.0,7.5,1686,Jonathan Dayton,1
8000000,en,51.109279,89.0,7.8,1522,Rob Reiner,0
5000000,en,45.490374,113.0,7.1,1777,Danny Boyle,1
0,en,3.804597,95.0,4.8,75,Chris Stokes,0
8000000,en,26.356697,111.0,7.2,561,Don Siegel,0
8000000,en,3.501158,109.0,7.0,31,Rick Famuyiwa,0
0,en,2.088251,108.0,5.7,15,Martin Lawrence,0
8000000,en,33.372828000000005,100.0,7.0,1261,Jonathan Levine,0
0,en,8.864367999999997,85.0,5.3,180,Masayuki Ochiai,0
8000000,en,37.821106,94.0,6.1,1004,Tom Gormican,0
0,en,4.293705999999999,89.0,5.6,23,Ken Shapiro,0
0,en,3.4679230000000003,80.0,7.5,18,Justin Tipping,0
8000000,en,10.19377,111.0,7.2,189,Kenneth Branagh,0
6500000,en,25.289665,142.0,6.5,456,Peter R. Hunt,1
14000000,en,14.730796,112.0,6.4,291,Wes Craven,0
8000000,en,4.482714,91.0,5.8,62,John Schultz,0
8000000,en,4.932893,112.0,6.7,81,Doug Atchison,0
8000000,en,7.894489,82.0,6.4,177,Tamra Davis,0
8000000,en,13.987772,97.0,5.2,99,Jonas Elmer,0
7000000,en,45.310443,102.0,7.3,2066,Mary Harron,0
8000000,en,9.799177,93.0,6.1,181,Miguel Arteta,0
8000000,fr,5.069095,116.0,6.5,42,Erik Canuel,0
8000000,en,13.517017,118.0,5.9,261,Troy Duffy,0
0,en,1.3539709999999998,114.0,5.7,9,James Ivory,0
0,en,14.969093,93.0,6.6,348,Nicole Holofcener,0
8000000,en,45.395839,92.0,6.7,2210,Will Gluck,1
0,en,0.269661,110.0,3.9,5,Matty Rich,0
8000000,en,5.93923,92.0,6.6,148,E. Elias Merhige,0
8000000,en,11.837067,104.0,5.7,134,Joe Nussbaum,0
8000000,en,2.149469,97.0,4.6,30,Matt Reeves,0
0,en,1.569449,89.0,4.9,11,Steve Rash,0
8000000,en,3.535789,92.0,5.5,46,Fina Torres,0
0,en,5.8973910000000025,140.0,6.9,95,James Ivory,0
8000000,en,21.024346,90.0,7.0,459,Charlie Kaufman,0
8000000,en,7.235794,129.0,7.0,97,Mike Leigh,0
8000000,fr,8.204829,111.0,6.9,196,Fran\u00e7ois Ozon,0
8000000,en,8.403858999999999,79.0,5.7,95,Mark L. Lester,0
0,en,4.221312999999999,104.0,6.3,39,David Dobkin,0
8000000,en,13.143045,101.0,6.9,672,Ryan Fleck,0
7200000,en,6.138802,113.0,6.6,94,Nigel Cole,0
0,en,1.939054,92.0,6.9,13,Anand Tucker,0
8000000,en,8.717235,106.0,6.7,21,Steve James,0
0,en,0.289433,98.0,4.3,4,Michael Winner,0
0,en,10.621353,75.0,7.3,181,Tomm Moore,0
8000000,en,35.735689,104.0,7.3,1254,John Carney,1
8000000,en,7.433574,112.0,5.9,63,David Jacobson,0
8000000,en,4.090382,99.0,5.8,18,Michael Corrente,0
0,en,0.812776,180.0,4.9,8,Edward Hall,0
0,en,6.335881,109.0,5.9,41,Keith Gordon,0
0,en,1.278092,111.0,7.0,3,David Leland,0
8000000,en,5.244518,91.0,6.6,135,Andrew Currie,0
0,en,1.265683,99.0,5.2,16,Luke Wilson,0
8000000,en,10.791954,98.0,6.4,215,Jonathan Lynn,0
8000000,en,9.782433,95.0,5.6,144,Marc Sch\u00f6lermann,0
0,en,4.409263,142.0,6.9,37,Coky Giedroyc,0
8000000,en,3.942464,107.0,6.3,24,Robert Moresco,0
0,en,2.597665,105.0,5.6,33,Thomas Vinterberg,0
8000000,en,6.500835,112.0,5.1,41,Claudia Llosa,0
8000000,ja,39.338097,124.0,7.8,773,Katsuhiro \u014ctomo,0
22000000,en,12.893219,97.0,5.8,103,John Herzfeld,0
8000000,fr,0.983484,124.0,6.1,17,Charles Binam\u00e9,0
0,en,2.214925,96.0,4.6,21,Keith Parmer,0
0,zh,1.86453,114.0,4.3,8,Dennie Gordon,0
0,en,9.100352,93.0,7.0,177,Ol Parker,0
8000000,en,7.828459,104.0,7.0,129,Bruce Beresford,0
7800000,en,11.000654,102.0,6.4,153,Fran\u00e7ois Ozon,0
0,en,5.0005,90.0,5.4,33,James Nunn,0
0,en,6.41678,100.0,5.9,31,David Webb Peoples,0
8000000,en,2.101718,106.0,4.1,16,Michael Winnick,0
7500000,en,19.585801,99.0,7.0,350,Bruce Beresford,1
0,en,4.105363,114.0,6.6,19,"George Tillman, Jr.",0
7500000,cn,17.318839,91.0,6.5,240,Stanley Tong,0
7700000,fr,3.363973,110.0,6.6,43,David Oelhoffen,0
6500000,en,29.01153,92.0,7.1,664,Jason Reitman,0
10200000,en,20.745052,93.0,5.6,453,Eli Roth,0
7500000,en,16.990308,100.0,6.8,409,Lone Scherfig,0
10284523,en,4.820166,104.0,5.7,75,Anand Tucker,0
7500000,en,2.226412,109.0,5.8,26,Tony Richardson,0
6500000,en,8.526635,105.0,6.8,142,Joe Carnahan,0
7500000,en,1.369528,102.0,4.5,7,Paul Gross,0
0,en,1.82184,97.0,4.0,26,Charles Robert Carner,0
7500000,en,0.571663,110.0,6.1,7,Russell Holt,0
8000000,en,14.652342,92.0,5.7,192,Mike Judge,0
0,en,1.7172900000000002,112.0,5.2,13,Larry Charles,0
0,fr,0.024186,103.0,7.0,3,Claude Miller,0
7500000,en,8.859657,92.0,6.2,116,Michael Winterbottom,0
7500000,en,0.0867309999999999,101.0,5.8,2,Sacha Bennett,0
8000000,en,7.802245,113.0,6.2,132,Rodrigo Garc\u00eda,0
12500000,en,1.589693,95.0,6.4,4,Jeta Amata,0
0,hi,0.553752,156.0,6.0,13,Siddharth Anand,0
7300000,fr,24.281951,95.0,7.7,450,Vincent Paronnaud,0
0,en,9.983004,92.0,5.6,244,Joe Dante,0
7500000,de,25.281197,107.0,7.5,841,Dennis Gansel,0
7000000,en,38.150787,117.0,6.4,887,Nicolas Winding Refn,0
7300000,en,16.829837,103.0,6.7,348,Daniel Barber,0
0,en,1.288173,100.0,4.4,17,Robert Marcarelli,0
7500000,en,19.782725,96.0,7.0,2244,Jason Reitman,1
7500000,en,4.943588,104.0,5.5,63,Ernie Barbarash,0
7200000,en,34.634181,120.0,6.3,553,Guy Hamilton,1
6000000,en,143.659698,175.0,8.4,5893,Francis Ford Coppola,1
4000000,en,18.422323,95.0,6.1,302,Adrian Lyne,1
7500000,en,45.610993,95.0,7.2,2904,Marc Webb,1
7000000,en,17.681707,121.0,7.1,281,Jane Campion,1
7000000,en,35.897151,110.0,6.1,1040,Steven Soderbergh,1
0,en,11.199544,86.0,4.9,161,Jonathan Liebesman,0
7000000,en,30.465138,121.0,6.4,533,Guy Hamilton,1
7000000,en,5.675535,95.0,6.5,69,Jay Russell,0
0,en,29.173266,112.0,6.7,620,Adam Brooks,1
6600000,en,4.4924550000000005,112.0,6.0,56,Salim Akil,0
7000000,en,17.717681,93.0,6.8,273,George Clooney,0
7000000,en,17.434862,114.0,6.8,384,Bennett Miller,0
7000000,en,25.511217,104.0,6.8,881,Robert Rodriguez,0
9000000,en,12.268142999999998,119.0,6.6,269,Michael Anderson,0
7000000,en,30.214716,125.0,6.3,524,Guy Hamilton,1
7000000,en,6.8727839999999984,96.0,4.9,50,Craig R. Baxley,0
0,en,23.413188,99.0,6.8,1005,Neil Marshall,0
0,en,1.830306,46.0,7.5,10,James D. Stern,0
7000000,en,14.741589,89.0,4.4,216,Matt Bettinelli-Olpin,0
7000000,en,5.500324,92.0,6.3,66,David O. Russell,0
0,en,16.754452,107.0,6.6,322,Rob Zombie,0
700000,en,29.761163,103.0,7.2,691,Rick Famuyiwa,0
7000000,en,2.772178,97.0,6.2,17,Michael Rymer,0
