budget,genres,original_language,runtime,vote_average,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_commercial
150000000,Thriller Mystery,en,138.0,6.5,Ron Howard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
150000000,Adventure Fantasy Action,en,115.0,6.6,Kenneth Branagh,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
150000000,Animation Family Adventure Comedy,en,98.0,6.3,Chris Williams,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
150000000,Fantasy Action Adventure Family Comedy,en,88.0,5.1,Hoyt Yeatman,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
150000000,Adventure,en,99.0,5.5,Jonathan Liebesman,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
150000000,Comedy Fantasy,en,113.0,5.7,Tim Burton,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
150000000,Action Adventure Thriller,en,131.0,7.1,Christopher McQuarrie,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
150000000,Drama Horror Thriller,en,102.0,5.5,Joe Johnston,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
150000000,Family Animation Adventure Comedy,en,91.0,5.7,Steve Hickner,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
150000000,Animation Family,en,91.0,6.7,Jennifer Yuh Nelson,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
150000000,Action Adventure Family Fantasy,en,103.0,4.7,M. Night Shyamalan,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
150000000,Adventure Action Thriller,en,126.0,6.5,J.J. Abrams,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
150000000,Action Drama Thriller,en,131.0,6.4,Roland Emmerich,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
150000000,Adventure Animation Family,en,88.0,5.5,Simon Wells,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
149000000,Adventure Animation Comedy Family,en,85.0,6.0,David Bowers,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
150000000,Adventure Family Fantasy,en,111.0,5.9,Joe Wright,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
145000000,Animation Adventure Family,en,92.0,6.7,Rob Minkoff,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
175000000,Adventure Drama War,en,163.0,6.9,Wolfgang Petersen,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
145000000,Animation Family,en,93.0,6.4,Conrad Vernon,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
140000000,Adventure Action Thriller,en,133.0,5.8,Lee Tamahori,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
144000000,Action Fantasy Comedy,en,116.0,5.3,Paul Feig,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
140000000,Action Thriller Science Fiction Adventure,en,151.0,6.4,Michael Bay,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
140000000,Action Adventure Comedy Science Fiction,en,88.0,6.0,Barry Sonnenfeld,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
70000000,Adventure Action Animation,en,115.0,5.5,Robert Zemeckis,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
145000000,Action Adventure Animation Comedy Family,en,95.0,6.7,Jennifer Yuh Nelson,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
145000000,Action Thriller Adventure,en,133.0,6.8,Brad Bird,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
145000000,Fantasy Animation Family,en,97.0,7.1,Peter Ramsey,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
100000000,Comedy,en,90.0,5.9,Dean Parisot,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
140000000,Drama Action War History,en,154.0,7.3,Edward Zwick,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
140000000,Adventure Drama Action,en,150.0,5.6,Ridley Scott,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
150000000,Science Fiction Action Adventure,en,127.0,7.4,J.J. Abrams,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
139000000,Fantasy Action,en,121.0,6.8,Sam Raimi,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
145000000,Fantasy Action Adventure Animation Comedy,en,102.0,7.6,Dean DeBlois,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
140000000,Fantasy,en,127.0,5.3,Alex Proyas,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
135000000,Action,en,121.0,4.9,Rob Cohen,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
130000000,Action Mystery Science Fiction,en,163.0,7.0,Zack Snyder,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0
140000000,Action Adventure Comedy Crime Thriller,en,127.0,6.3,Richard Donner,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
137000000,Drama Action Science Fiction,en,138.0,5.3,Ang Lee,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
130000000,Adventure Action Science Fiction Thriller,en,110.0,5.4,Jon M. Chu,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
130000000,Action Adventure Comedy Drama Mystery,en,124.0,5.7,Breck Eisner,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
137000000,Adventure Action Animation Fantasy Science Fiction,en,106.0,5.9,Hironobu Sakaguchi,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0
140000000,Action Adventure Science Fiction,en,124.0,6.6,Joe Johnston,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
135000000,Adventure Action Thriller,en,128.0,6.0,Michael Apted,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
150000000,Adventure,en,138.0,6.9,Peter Weir,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
120000000,Adventure Fantasy Drama Romance,en,115.0,6.1,Bill Condon,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
130000000,Animation Comedy Family,en,100.0,5.8,George Miller,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
150000000,Science Fiction Action Adventure,en,114.0,6.1,Louis Leterrier,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
140000000,Adventure Family Fantasy,en,120.0,6.0,Steven Spielberg,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
135000000,Western Drama Adventure Thriller,en,156.0,7.3,Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
135000000,Animation Family,en,96.0,6.1,David Soren,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
135000000,Animation Comedy Family Western Adventure,en,107.0,6.6,Gore Verbinski,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
132000000,Family Animation Adventure Comedy,en,92.0,6.5,Eric Darnell,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
70000000,Action Drama Mystery Thriller,en,115.0,7.3,Paul Greengrass,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
130000000,Adventure Animation Family Comedy,en,90.0,6.9,Mark Osborne,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
130000000,Science Fiction Action Adventure,en,117.0,7.0,Peyton Reed,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
130000000,Adventure Action Science Fiction,en,146.0,7.4,Francis Lawrence,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
135000000,Fantasy Comedy Animation Science Fiction Family,en,94.0,6.8,Tim Johnson,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1
132000000,Adventure Thriller Science Fiction,en,116.0,6.2,Steven Spielberg,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
130000000,Adventure Action Comedy Thriller Crime,en,147.0,6.3,Michael Bay,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
130000000,Action Adventure Animation Family Fantasy,en,90.0,6.4,Chris Miller,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
110000000,Action Mystery Thriller,en,100.0,6.2,Phillip Noyce,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
125000000,Drama Adventure,en,139.0,5.6,Darren Aronofsky,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
130000000,Adventure Animation Mystery,en,107.0,6.7,Steven Spielberg,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
130000000,Adventure Fantasy Family,en,141.0,7.7,Alfonso Cuar\u00f3n,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
130000000,Drama,en,165.0,6.3,Baz Luhrmann,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
130000000,Science Fiction Action Adventure,en,100.0,5.0,M. Night Shyamalan,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
127500000,Animation Family,en,82.0,6.2,Ralph Zondag,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
127000000,Adventure Comedy Fantasy Family,en,97.0,6.1,Shawn Levy,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
130000000,Animation Action Comedy Family Science Fiction,en,95.0,6.7,Tom McGrath,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
125000000,Adventure Fantasy Family,en,152.0,7.5,Chris Columbus,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
130000000,Fantasy Action Comedy Crime,en,96.0,5.4,Robert Schwentke,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
140000000,Adventure Fantasy Action,en,143.0,7.5,Gore Verbinski,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
125000000,Science Fiction Adventure Thriller,en,123.0,6.6,Francis Lawrence,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
125000000,Thriller Mystery,en,149.0,6.5,Ron Howard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
103000000,Animation Adventure Comedy Family,en,102.0,6.3,Carlos Saldanha,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
110000000,Adventure Action Science Fiction Thriller,en,133.0,6.8,Bryan Singer,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
125000000,Action Thriller Crime,en,130.0,7.1,Justin Lin,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
125000000,Adventure Action Crime Mystery,en,129.0,7.0,Guy Ritchie,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
125000000,Adventure Fantasy Action,en,106.0,5.6,Louis Leterrier,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
65000000,Action Adventure Science Fiction,en,113.0,7.1,Paul Verhoeven,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
160000000,Adventure Fantasy Action,en,102.0,6.4,John McTiernan,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
130000000,Action Thriller,en,120.0,6.0,Tony Gilroy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
125000000,Action Crime Fantasy,en,125.0,4.2,Joel Schumacher,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
123000000,Family Comedy Fantasy,en,104.0,6.2,Ron Howard,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
125000000,Action Adventure Science Fiction Thriller,en,124.0,6.2,Roland Emmerich,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
125000000,Adventure Action Thriller,en,123.0,5.9,John Woo,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
120000000,Drama,en,130.0,6.2,Wolfgang Petersen,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
130000000,Adventure Fantasy Action Thriller,en,92.0,5.4,Tim Story,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
120000000,Adventure Drama Action,en,127.0,7.2,Ang Lee,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
110000000,Thriller Action Fantasy Horror,en,114.0,5.2,Mark Steven Johnson,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1
120000000,Action Thriller,en,123.0,5.9,Paul Greengrass,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
120000000,Action Adventure Comedy,en,106.0,5.2,McG,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
130000000,Science Fiction Adventure Mystery,en,124.0,6.3,Ridley Scott,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1
120000000,Family Adventure Animation Comedy,en,78.0,5.4,Rob Minkoff,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
115000000,Science Fiction Action Drama Thriller,en,109.0,6.4,Neill Blomkamp,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
105000000,Action Science Fiction,en,119.0,6.3,David Twohy,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
120000000,Action Science Fiction,en,102.0,5.7,Jos\u00e9 Padilha,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
120000000,Action Family Science Fiction,en,135.0,5.7,Lilly Wachowski,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
120000000,Comedy Drama Romance,en,121.0,4.9,James L. Brooks,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
117000000,Action Comedy,en,109.0,5.9,James Mangold,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
120000000,Action Science Fiction Adventure Mystery,en,124.0,6.4,Joseph Kosinski,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1
